Home Team,Away Team,Date,Time,Game Week,Home Score,Away Score
16,2,15/09/2023,18:04,7,1,0
21,15,15/09/2023,18:04,7,2,2
1,10,15/09/2023,18:04,7,2,2
8,19,15/09/2023,18:04,7,1,2
9,17,15/09/2023,18:04,7,0,1
16,3,15/09/2023,20:36,7,1,0
11,13,15/09/2023,20:36,7,0,1
2,8,15/09/2023,20:36,7,1,1
21,18,15/09/2023,20:36,7,0,0
15,5,15/09/2023,20:36,7,1,3
12,10,15/09/2023,20:36,7,0,1
1,7,15/09/2023,20:36,7,3,1
19,20,15/09/2023,20:36,7,5,0
9,17,15/09/2023,20:36,7,4,2
14,22,15/09/2023,20:36,7,2,1
14,16,15/09/2023,23:08,7,1,0
21,20,15/09/2023,23:08,7,0,2
11,19,15/09/2023,23:08,7,1,4
5,22,15/09/2023,23:08,7,0,4
1,13,15/09/2023,23:08,7,2,0
7,8,15/09/2023,23:08,7,1,3
2,9,15/09/2023,23:08,7,2,1
18,10,15/09/2023,23:08,7,1,0
17,15,15/09/2023,23:08,7,2,2
12,3,15/09/2023,23:08,7,4,0
10,7,15/09/2023,00:24,8,1,1
19,18,15/09/2023,00:24,8,0,0
2,14,15/09/2023,00:24,8,1,1
9,12,15/09/2023,00:24,8,0,3
8,3,15/09/2023,00:24,8,3,1
15,1,15/09/2023,00:24,8,4,2
20,16,15/09/2023,00:24,8,1,1
21,11,15/09/2023,00:24,8,0,3
17,5,15/09/2023,00:24,8,1,1
22,13,15/09/2023,00:24,8,1,3
12,20,15/09/2023,02:56,8,3,1
13,9,15/09/2023,02:56,8,1,1
18,5,15/09/2023,02:56,8,0,2
1,11,15/09/2023,02:56,8,1,0
22,7,15/09/2023,02:56,8,0,0
8,10,15/09/2023,02:56,8,1,1
21,14,15/09/2023,02:56,8,3,1
2,16,15/09/2023,02:56,8,3,2
15,19,15/09/2023,02:56,8,5,1
17,3,15/09/2023,02:56,8,2,2
20,18,15/09/2023,05:28,8,3,1
3,15,15/09/2023,05:28,8,2,2
12,17,15/09/2023,05:28,8,3,0
1,16,15/09/2023,05:28,8,2,1
2,11,15/09/2023,05:28,8,1,2
9,22,15/09/2023,05:28,8,2,1
8,5,15/09/2023,05:28,8,1,2
13,14,15/09/2023,05:28,8,1,2
21,10,15/09/2023,05:28,8,0,1
19,7,15/09/2023,05:28,8,1,2
16,9,15/09/2023,08:00,8,1,1
12,20,15/09/2023,08:00,8,2,2
2,1,15/09/2023,08:00,8,3,2
14,10,15/09/2023,08:00,8,1,1
17,13,15/09/2023,08:00,8,1,3
21,7,15/09/2023,08:00,8,1,1
11,22,15/09/2023,08:00,8,3,1
3,5,15/09/2023,08:00,8,4,1
8,15,15/09/2023,08:00,8,0,4
19,18,15/09/2023,08:00,8,2,0
16,19,15/09/2023,10:32,8,0,2
18,22,15/09/2023,10:32,8,1,0
8,1,15/09/2023,10:32,8,1,1
3,14,15/09/2023,10:32,8,2,1
9,13,15/09/2023,10:32,8,1,4
20,12,15/09/2023,10:32,8,1,2
2,7,15/09/2023,10:32,8,3,3
15,10,15/09/2023,10:32,8,0,0
21,5,15/09/2023,10:32,8,2,2
17,11,15/09/2023,10:32,8,1,1
16,11,15/09/2023,13:04,8,0,3
2,5,15/09/2023,13:04,8,2,3
15,9,15/09/2023,13:04,8,1,0
7,10,15/09/2023,13:04,8,1,1
13,14,15/09/2023,13:04,8,2,1
22,1,15/09/2023,13:04,8,0,1
21,8,15/09/2023,13:04,8,1,3
17,12,15/09/2023,13:04,8,0,2
19,3,15/09/2023,13:04,8,3,0
20,18,15/09/2023,13:04,8,1,1
18,2,15/09/2023,15:36,8,2,0
14,1,15/09/2023,15:36,8,2,1
11,19,15/09/2023,15:36,8,2,1
9,12,15/09/2023,15:36,8,2,2
13,17,15/09/2023,15:36,8,1,1
8,10,15/09/2023,15:36,8,5,1
7,21,15/09/2023,15:36,8,4,2
5,16,15/09/2023,15:36,8,0,0
20,15,15/09/2023,15:36,8,0,3
3,22,15/09/2023,15:36,8,2,0
5,11,15/09/2023,18:08,8,2,3
22,16,15/09/2023,18:08,8,0,2
12,1,15/09/2023,18:08,8,1,2
15,20,15/09/2023,18:08,8,4,1
3,14,15/09/2023,18:08,8,3,3
18,9,15/09/2023,18:08,8,1,0
10,8,15/09/2023,18:08,8,2,1
19,7,15/09/2023,18:08,8,5,1
17,2,15/09/2023,18:08,8,1,4
13,21,15/09/2023,18:08,8,2,1
12,15,15/09/2023,20:40,8,0,3
3,14,15/09/2023,20:40,8,1,1
10,11,15/09/2023,20:40,8,1,3
18,19,15/09/2023,20:40,8,2,2
8,16,15/09/2023,20:40,8,1,1
7,21,15/09/2023,20:40,8,1,0
5,2,15/09/2023,20:40,8,0,0
22,20,15/09/2023,20:40,8,1,2
17,1,15/09/2023,20:40,8,2,2
13,9,15/09/2023,20:40,8,0,2
8,18,15/09/2023,23:12,8,2,1
9,11,15/09/2023,23:12,8,1,0
22,15,15/09/2023,23:12,8,0,1
19,5,15/09/2023,23:12,8,2,1
16,21,15/09/2023,23:12,8,0,0
20,7,15/09/2023,23:12,8,1,0
10,12,15/09/2023,23:12,8,0,0
14,1,15/09/2023,23:12,8,1,0
3,17,15/09/2023,23:12,8,2,1
13,2,15/09/2023,23:12,8,1,4
2,19,15/09/2023,00:28,9,0,2
3,20,15/09/2023,00:28,9,1,0
11,5,15/09/2023,00:28,9,1,0
16,17,15/09/2023,00:28,9,2,1
13,15,15/09/2023,00:28,9,1,1
12,21,15/09/2023,00:28,9,2,0
14,22,15/09/2023,00:28,9,1,1
7,9,15/09/2023,00:28,9,0,1
18,10,15/09/2023,00:28,9,1,5
1,8,15/09/2023,00:28,9,3,2
7,18,15/09/2023,03:00,9,2,0
16,15,15/09/2023,03:00,9,3,0
14,2,15/09/2023,03:00,9,4,0
10,11,15/09/2023,03:00,9,1,0
5,13,15/09/2023,03:00,9,1,5
12,22,15/09/2023,03:00,9,2,2
3,1,15/09/2023,03:00,9,0,0
20,21,15/09/2023,03:00,9,4,1
19,17,15/09/2023,03:00,9,3,0
9,8,15/09/2023,03:00,9,2,2
17,5,15/09/2023,05:32,9,2,0
16,21,15/09/2023,05:32,9,4,1
1,19,15/09/2023,05:32,9,1,1
22,20,15/09/2023,05:32,9,1,0
18,12,15/09/2023,05:32,9,2,0
15,8,15/09/2023,05:32,9,3,0
10,13,15/09/2023,05:32,9,2,1
14,2,15/09/2023,05:32,9,2,0
7,9,15/09/2023,05:32,9,2,1
11,3,15/09/2023,05:32,9,2,0
19,21,15/09/2023,08:04,9,1,0
22,2,15/09/2023,08:04,9,1,2
5,16,15/09/2023,08:04,9,2,1
1,17,15/09/2023,08:04,9,4,1
9,12,15/09/2023,08:04,9,0,1
20,15,15/09/2023,08:04,9,2,4
10,8,15/09/2023,08:04,9,0,4
13,14,15/09/2023,08:04,9,2,1
7,3,15/09/2023,08:04,9,1,1
18,11,15/09/2023,08:04,9,3,1
7,10,15/09/2023,10:36,9,0,3
1,18,15/09/2023,10:36,9,1,2
11,20,15/09/2023,10:36,9,3,0
14,15,15/09/2023,10:36,9,0,3
5,16,15/09/2023,10:36,9,3,0
12,8,15/09/2023,10:36,9,1,2
13,2,15/09/2023,10:36,9,1,2
19,9,15/09/2023,10:36,9,3,1
22,3,15/09/2023,10:36,9,0,1
17,21,15/09/2023,10:36,9,3,0
2,13,15/09/2023,13:08,9,1,4
10,20,15/09/2023,13:08,9,0,0
14,22,15/09/2023,13:08,9,2,0
9,11,15/09/2023,13:08,9,2,2
5,7,15/09/2023,13:08,9,0,1
1,17,15/09/2023,13:08,9,3,0
12,15,15/09/2023,13:08,9,1,0
8,16,15/09/2023,13:08,9,2,1
3,21,15/09/2023,13:08,9,1,3
18,19,15/09/2023,13:08,9,2,2
12,18,15/09/2023,15:40,9,4,1
1,8,15/09/2023,15:40,9,0,0
19,13,15/09/2023,15:40,9,3,0
17,20,15/09/2023,15:40,9,2,0
21,5,15/09/2023,15:40,9,2,1
16,10,15/09/2023,15:40,9,2,3
3,9,15/09/2023,15:40,9,0,2
15,14,15/09/2023,15:40,9,2,0
22,11,15/09/2023,15:40,9,0,2
2,7,15/09/2023,15:40,9,2,1
17,22,15/09/2023,18:12,9,0,0
14,11,15/09/2023,18:12,9,1,3
21,3,15/09/2023,18:12,9,0,2
7,10,15/09/2023,18:12,9,1,1
9,19,15/09/2023,18:12,9,2,3
16,15,15/09/2023,18:12,9,2,1
20,13,15/09/2023,18:12,9,2,2
2,18,15/09/2023,18:12,9,1,2
1,5,15/09/2023,18:12,9,0,0
8,12,15/09/2023,18:12,9,2,1
2,12,15/09/2023,20:44,9,0,2
14,8,15/09/2023,20:44,9,1,1
1,13,15/09/2023,20:44,9,1,0
22,18,15/09/2023,20:44,9,2,1
9,11,15/09/2023,20:44,9,0,0
21,17,15/09/2023,20:44,9,2,1
15,10,15/09/2023,20:44,9,1,0
16,5,15/09/2023,20:44,9,3,0
20,3,15/09/2023,20:44,9,1,1
19,7,15/09/2023,20:44,9,0,0
22,3,15/09/2023,23:16,9,1,1
12,8,15/09/2023,23:16,9,1,0
17,10,15/09/2023,23:16,9,0,2
15,19,15/09/2023,23:16,9,3,2
11,13,15/09/2023,23:16,9,3,0
2,14,15/09/2023,23:16,9,0,1
5,9,15/09/2023,23:16,9,1,0
1,16,15/09/2023,23:16,9,1,5
18,20,15/09/2023,23:16,9,1,1
7,21,15/09/2023,23:16,9,3,3
5,12,15/09/2023,00:32,10,1,2
20,1,15/09/2023,00:32,10,2,2
8,13,15/09/2023,00:32,10,2,2
21,7,15/09/2023,00:32,10,1,1
9,18,15/09/2023,00:32,10,2,0
15,14,15/09/2023,00:32,10,1,2
22,19,15/09/2023,00:32,10,0,2
17,11,15/09/2023,00:32,10,1,3
16,3,15/09/2023,00:32,10,1,0
10,2,15/09/2023,00:32,10,0,0
2,20,15/09/2023,03:04,10,4,1
21,22,15/09/2023,03:04,10,3,3
18,12,15/09/2023,03:04,10,0,0
11,9,15/09/2023,03:04,10,2,0
17,16,15/09/2023,03:04,10,1,1
8,5,15/09/2023,03:04,10,1,2
13,7,15/09/2023,03:04,10,0,3
15,14,15/09/2023,03:04,10,3,1
3,19,15/09/2023,03:04,10,1,1
1,10,15/09/2023,03:04,10,2,0
20,7,15/09/2023,05:36,10,4,2
15,11,15/09/2023,05:36,10,3,1
3,14,15/09/2023,05:36,10,3,1
12,22,15/09/2023,05:36,10,3,2
8,17,15/09/2023,05:36,10,0,0
5,18,15/09/2023,05:36,10,0,1
13,16,15/09/2023,05:36,10,0,0
2,10,15/09/2023,05:36,10,2,0
21,19,15/09/2023,05:36,10,0,3
9,1,15/09/2023,05:36,10,1,4
16,7,15/09/2023,08:08,10,0,2
8,20,15/09/2023,08:08,10,1,0
12,5,15/09/2023,08:08,10,2,1
3,19,15/09/2023,08:08,10,0,0
17,22,15/09/2023,08:08,10,1,3
2,18,15/09/2023,08:08,10,0,0
14,1,15/09/2023,08:08,10,1,1
15,9,15/09/2023,08:08,10,3,0
10,13,15/09/2023,08:08,10,1,1
11,21,15/09/2023,08:08,10,2,1
2,19,15/09/2023,10:40,10,1,1
10,13,15/09/2023,10:40,10,2,2
15,7,15/09/2023,10:40,10,2,0
8,11,15/09/2023,10:40,10,1,0
16,17,15/09/2023,10:40,10,0,1
3,1,15/09/2023,10:40,10,0,0
14,22,15/09/2023,10:40,10,4,2
9,5,15/09/2023,10:40,10,0,0
20,21,15/09/2023,10:40,10,0,0
18,12,15/09/2023,10:40,10,1,1
20,5,15/09/2023,13:12,10,1,1
16,9,15/09/2023,13:12,10,2,2
8,3,15/09/2023,13:12,10,0,1
11,12,15/09/2023,13:12,10,0,1
7,13,15/09/2023,13:12,10,1,3
15,1,15/09/2023,13:12,10,1,2
21,18,15/09/2023,13:12,10,3,1
19,10,15/09/2023,13:12,10,2,1
17,14,15/09/2023,13:12,10,1,2
22,2,15/09/2023,13:12,10,0,2
11,9,15/09/2023,15:44,10,2,0
1,15,15/09/2023,15:44,10,2,0
7,12,15/09/2023,15:44,10,1,1
13,22,15/09/2023,15:44,10,1,1
14,17,15/09/2023,15:44,10,3,3
5,2,15/09/2023,15:44,10,2,0
10,21,15/09/2023,15:44,10,2,1
18,3,15/09/2023,15:44,10,2,0
20,19,15/09/2023,15:44,10,0,2
8,16,15/09/2023,15:44,10,3,1
19,2,15/09/2023,18:16,10,3,0
12,7,15/09/2023,18:16,10,2,0
11,21,15/09/2023,18:16,10,3,0
5,14,15/09/2023,18:16,10,0,1
1,8,15/09/2023,18:16,10,0,2
15,17,15/09/2023,18:16,10,3,0
10,9,15/09/2023,18:16,10,2,0
18,22,15/09/2023,18:16,10,0,0
13,16,15/09/2023,18:16,10,3,2
3,20,15/09/2023,18:16,10,3,1
5,14,15/09/2023,20:48,10,0,1
7,22,15/09/2023,20:48,10,1,2
13,21,15/09/2023,20:48,10,0,0
15,2,15/09/2023,20:48,10,1,0
3,18,15/09/2023,20:48,10,1,2
8,20,15/09/2023,20:48,10,2,0
12,16,15/09/2023,20:48,10,3,2
10,9,15/09/2023,20:48,10,1,2
17,19,15/09/2023,20:48,10,0,2
11,1,15/09/2023,20:48,10,0,1
10,22,15/09/2023,23:20,10,3,1
20,12,15/09/2023,23:20,10,2,2
1,2,15/09/2023,23:20,10,2,1
14,11,15/09/2023,23:20,10,3,0
9,15,15/09/2023,23:20,10,0,2
13,5,15/09/2023,23:20,10,1,1
8,17,15/09/2023,23:20,10,0,0
21,18,15/09/2023,23:20,10,1,0
16,7,15/09/2023,23:20,10,1,0
19,3,15/09/2023,23:20,10,1,0
7,5,15/09/2023,00:36,11,2,0
2,9,15/09/2023,00:36,11,0,0
19,15,15/09/2023,00:36,11,0,2
3,17,15/09/2023,00:36,11,2,1
13,20,15/09/2023,00:36,11,3,1
12,11,15/09/2023,00:36,11,2,1
1,16,15/09/2023,00:36,11,1,0
18,21,15/09/2023,00:36,11,0,1
14,8,15/09/2023,00:36,11,0,0
22,10,15/09/2023,00:36,11,1,2
19,1,15/09/2023,03:08,11,3,0
14,17,15/09/2023,03:08,11,2,1
9,10,15/09/2023,03:08,11,2,0
21,18,15/09/2023,03:08,11,2,3
7,8,15/09/2023,03:08,11,1,0
22,2,15/09/2023,03:08,11,0,2
20,15,15/09/2023,03:08,11,0,1
12,13,15/09/2023,03:08,11,1,0
5,11,15/09/2023,03:08,11,1,4
16,3,15/09/2023,03:08,11,0,2
18,17,15/09/2023,05:40,11,0,1
16,2,15/09/2023,05:40,11,1,1
11,8,15/09/2023,05:40,11,2,2
7,12,15/09/2023,05:40,11,1,3
22,5,15/09/2023,05:40,11,1,0
14,15,15/09/2023,05:40,11,2,0
1,20,15/09/2023,05:40,11,1,0
10,3,15/09/2023,05:40,11,0,0
19,13,15/09/2023,05:40,11,2,3
21,9,15/09/2023,05:40,11,1,0
13,8,15/09/2023,08:12,11,1,2
1,10,15/09/2023,08:12,11,0,0
7,12,15/09/2023,08:12,11,2,1
11,3,15/09/2023,08:12,11,2,3
5,15,15/09/2023,08:12,11,0,4
22,14,15/09/2023,08:12,11,1,1
18,17,15/09/2023,08:12,11,3,3
9,20,15/09/2023,08:12,11,1,2
19,16,15/09/2023,08:12,11,2,1
21,2,15/09/2023,08:12,11,0,0
11,18,15/09/2023,10:44,11,3,2
13,7,15/09/2023,10:44,11,0,0
17,9,15/09/2023,10:44,11,2,1
5,2,15/09/2023,10:44,11,1,2
21,8,15/09/2023,10:44,11,0,3
20,16,15/09/2023,10:44,11,1,1
19,10,15/09/2023,10:44,11,2,0
1,14,15/09/2023,10:44,11,2,2
22,15,15/09/2023,10:44,11,0,3
18,8,15/09/2023,13:16,11,0,2
10,21,15/09/2023,13:16,11,2,0
12,9,15/09/2023,13:16,11,2,2
14,15,15/09/2023,13:16,11,1,1
7,22,15/09/2023,13:16,11,1,0
3,16,15/09/2023,13:16,11,3,1
13,20,15/09/2023,13:16,11,2,1
1,11,15/09/2023,13:16,11,4,0
2,17,15/09/2023,13:16,11,2,1
5,19,15/09/2023,13:16,11,0,1
17,1,15/09/2023,15:48,11,2,0
9,13,15/09/2023,15:48,11,1,1
21,16,15/09/2023,15:48,11,1,1
3,7,15/09/2023,15:48,11,3,0
15,8,15/09/2023,15:48,11,4,1
2,10,15/09/2023,15:48,11,1,0
11,18,15/09/2023,15:48,11,1,3
22,20,15/09/2023,15:48,11,0,1
12,5,15/09/2023,15:48,11,1,1
19,14,15/09/2023,15:48,11,2,0
7,1,15/09/2023,18:20,11,2,0
22,19,15/09/2023,18:20,11,1,1
8,5,15/09/2023,18:20,11,1,1
9,12,15/09/2023,18:20,11,0,1
21,14,15/09/2023,18:20,11,1,1
16,3,15/09/2023,18:20,11,1,3
20,11,15/09/2023,18:20,11,2,1
2,10,15/09/2023,18:20,11,0,1
17,13,15/09/2023,18:20,11,0,0
18,15,15/09/2023,18:20,11,1,3
21,11,15/09/2023,20:52,11,2,3
20,5,15/09/2023,20:52,11,1,3
16,15,15/09/2023,20:52,11,0,1
19,13,15/09/2023,20:52,11,2,0
14,12,15/09/2023,20:52,11,1,4
2,10,15/09/2023,20:52,11,0,0
1,9,15/09/2023,20:52,11,5,1
18,8,15/09/2023,20:52,11,0,2
22,17,15/09/2023,20:52,11,2,1
3,7,15/09/2023,20:52,11,1,1
19,10,15/09/2023,23:24,11,3,1
11,1,15/09/2023,23:24,11,1,2
5,14,15/09/2023,23:24,11,0,3
3,9,15/09/2023,23:24,11,3,2
22,8,15/09/2023,23:24,11,1,2
12,21,15/09/2023,23:24,11,2,0
2,16,15/09/2023,23:24,11,0,5
18,7,15/09/2023,23:24,11,1,1
15,13,15/09/2023,23:24,11,1,1
17,20,15/09/2023,23:24,11,1,1
21,2,15/09/2023,00:40,12,3,0
17,12,15/09/2023,00:40,12,2,0
11,7,15/09/2023,00:40,12,1,1
5,18,15/09/2023,00:40,12,0,1
20,14,15/09/2023,00:40,12,0,1
8,19,15/09/2023,00:40,12,2,3
16,13,15/09/2023,00:40,12,1,3
3,1,15/09/2023,00:40,12,1,2
15,10,15/09/2023,00:40,12,3,2
9,22,15/09/2023,00:40,12,2,2
3,14,15/09/2023,03:12,12,4,1
13,21,15/09/2023,03:12,12,0,0
1,9,15/09/2023,03:12,12,1,0
11,7,15/09/2023,03:12,12,0,2
17,20,15/09/2023,03:12,12,2,1
8,12,15/09/2023,03:12,12,3,1
2,18,15/09/2023,03:12,12,2,1
10,5,15/09/2023,03:12,12,3,1
19,16,15/09/2023,03:12,12,5,0
15,22,15/09/2023,03:12,12,3,1
5,7,15/09/2023,05:44,12,1,0
17,22,15/09/2023,05:44,12,1,0
13,9,15/09/2023,05:44,12,2,2
2,19,15/09/2023,05:44,12,0,1
20,21,15/09/2023,05:44,12,2,0
11,14,15/09/2023,05:44,12,0,0
15,10,15/09/2023,05:44,12,1,0
12,1,15/09/2023,05:44,12,0,2
3,16,15/09/2023,05:44,12,0,2
8,18,15/09/2023,05:44,12,2,2
15,7,15/09/2023,08:16,12,2,0
13,1,15/09/2023,08:16,12,1,0
17,21,15/09/2023,08:16,12,0,1
16,11,15/09/2023,08:16,12,0,0
20,5,15/09/2023,08:16,12,1,4
2,3,15/09/2023,08:16,12,0,2
14,18,15/09/2023,08:16,12,3,1
8,9,15/09/2023,08:16,12,1,1
10,22,15/09/2023,08:16,12,2,0
12,19,15/09/2023,08:16,12,3,0
2,17,15/09/2023,10:48,12,3,0
10,5,15/09/2023,10:48,12,1,2
7,19,15/09/2023,10:48,12,3,0
18,21,15/09/2023,10:48,12,4,1
22,1,15/09/2023,10:48,12,0,2
8,16,15/09/2023,10:48,12,3,0
3,11,15/09/2023,10:48,12,2,1
9,20,15/09/2023,10:48,12,0,0
15,13,15/09/2023,10:48,12,1,1
14,12,15/09/2023,10:48,12,0,2
21,5,15/09/2023,13:20,12,0,1
20,22,15/09/2023,13:20,12,2,1
11,14,15/09/2023,13:20,12,1,1
15,2,15/09/2023,13:20,12,1,0
8,10,15/09/2023,13:20,12,5,1
19,13,15/09/2023,13:20,12,0,0
17,7,15/09/2023,13:20,12,0,1
3,18,15/09/2023,13:20,12,0,0
9,1,15/09/2023,13:20,12,2,0
16,12,15/09/2023,13:20,12,1,2
14,22,15/09/2023,15:52,12,2,0
13,18,15/09/2023,15:52,12,0,2
10,12,15/09/2023,15:52,12,0,0
8,21,15/09/2023,15:52,12,2,1
15,17,15/09/2023,15:52,12,0,0
7,11,15/09/2023,15:52,12,2,1
20,9,15/09/2023,15:52,12,0,0
5,3,15/09/2023,15:52,12,1,3
1,19,15/09/2023,15:52,12,1,1
16,2,15/09/2023,15:52,12,1,2
13,18,15/09/2023,18:24,12,0,1
5,21,15/09/2023,18:24,12,2,2
14,20,15/09/2023,18:24,12,0,1
12,2,15/09/2023,18:24,12,0,2
3,17,15/09/2023,18:24,12,3,1
11,16,15/09/2023,18:24,12,2,2
10,22,15/09/2023,18:24,12,1,1
8,7,15/09/2023,18:24,12,3,0
1,9,15/09/2023,18:24,12,1,0
19,15,15/09/2023,18:24,12,1,1
10,1,15/09/2023,20:56,12,0,1
8,7,15/09/2023,20:56,12,1,1
12,20,15/09/2023,20:56,12,3,2
11,19,15/09/2023,20:56,12,1,2
15,14,15/09/2023,20:56,12,0,4
9,21,15/09/2023,20:56,12,0,1
2,16,15/09/2023,20:56,12,1,0
17,3,15/09/2023,20:56,12,1,0
13,22,15/09/2023,20:56,12,2,0
5,18,15/09/2023,20:56,12,0,1
15,1,15/09/2023,23:28,12,1,0
5,2,15/09/2023,23:28,12,1,0
19,20,15/09/2023,23:28,12,3,1
11,16,15/09/2023,23:28,12,3,0
3,14,15/09/2023,23:28,12,2,0
17,7,15/09/2023,23:28,12,0,1
12,18,15/09/2023,23:28,12,3,0
10,13,15/09/2023,23:28,12,3,0
22,21,15/09/2023,23:28,12,0,0
9,8,15/09/2023,23:28,12,2,4
13,3,15/09/2023,00:44,13,1,1
10,8,15/09/2023,00:44,13,1,0
7,12,15/09/2023,00:44,13,1,1
18,11,15/09/2023,00:44,13,1,1
19,20,15/09/2023,00:44,13,3,0
2,5,15/09/2023,00:44,13,0,1
15,9,15/09/2023,00:44,13,0,1
14,16,15/09/2023,00:44,13,1,0
22,21,15/09/2023,00:44,13,3,0
1,17,15/09/2023,00:44,13,3,2
14,19,15/09/2023,03:16,13,3,0
7,10,15/09/2023,03:16,13,0,1
22,17,15/09/2023,03:16,13,1,1
16,1,15/09/2023,03:16,13,2,1
20,3,15/09/2023,03:16,13,2,3
2,13,15/09/2023,03:16,13,0,1
21,8,15/09/2023,03:16,13,0,0
5,9,15/09/2023,03:16,13,2,0
18,15,15/09/2023,03:16,13,0,4
12,11,15/09/2023,03:16,13,0,0
1,5,15/09/2023,05:48,13,0,0
21,12,15/09/2023,05:48,13,3,3
9,2,15/09/2023,05:48,13,1,3
7,17,15/09/2023,05:48,13,3,0
10,11,15/09/2023,05:48,13,2,3
19,3,15/09/2023,05:48,13,0,1
22,18,15/09/2023,05:48,13,0,3
14,8,15/09/2023,05:48,13,0,3
15,19,15/09/2023,05:48,13,0,1
17,1,15/09/2023,05:48,13,0,1
19,15,15/09/2023,08:20,13,2,3
22,13,15/09/2023,08:20,13,0,1
18,10,15/09/2023,08:20,13,1,1
11,12,15/09/2023,08:20,13,1,2
5,9,15/09/2023,08:20,13,2,0
21,14,15/09/2023,08:20,13,1,3
1,8,15/09/2023,08:20,13,0,1
3,17,15/09/2023,08:20,13,5,0
7,20,15/09/2023,08:20,13,0,0
2,16,15/09/2023,08:20,13,1,1
5,7,15/09/2023,10:52,13,2,1
8,9,15/09/2023,10:52,13,1,3
16,18,15/09/2023,10:52,13,0,3
19,13,15/09/2023,10:52,13,1,1
17,10,15/09/2023,10:52,13,2,2
11,14,15/09/2023,10:52,13,2,2
21,3,15/09/2023,10:52,13,2,1
12,22,15/09/2023,10:52,13,4,0
20,2,15/09/2023,10:52,13,1,5
1,15,15/09/2023,10:52,13,1,1
10,3,15/09/2023,13:24,13,1,0
22,19,15/09/2023,13:24,13,0,0
14,9,15/09/2023,13:24,13,3,0
18,16,15/09/2023,13:24,13,0,1
20,17,15/09/2023,13:24,13,0,3
1,12,15/09/2023,13:24,13,2,3
5,8,15/09/2023,13:24,13,0,2
13,21,15/09/2023,13:24,13,0,3
7,15,15/09/2023,13:24,13,0,1
2,11,15/09/2023,13:24,13,2,0
19,15,15/09/2023,15:56,13,0,4
9,14,15/09/2023,15:56,13,4,1
12,16,15/09/2023,15:56,13,2,2
17,8,15/09/2023,15:56,13,1,2
3,10,15/09/2023,15:56,13,2,0
2,21,15/09/2023,15:56,13,1,2
22,1,15/09/2023,15:56,13,0,4
11,5,15/09/2023,15:56,13,3,2
13,7,15/09/2023,15:56,13,0,2
18,20,15/09/2023,15:56,13,3,0
17,11,15/09/2023,18:28,13,1,1
15,10,15/09/2023,18:28,13,3,0
16,14,15/09/2023,18:28,13,2,3
20,21,15/09/2023,18:28,13,0,1
18,3,15/09/2023,18:28,13,1,1
22,12,15/09/2023,18:28,13,2,1
9,8,15/09/2023,18:28,13,0,1
2,1,15/09/2023,18:28,13,1,1
7,5,15/09/2023,18:28,13,0,0
19,13,15/09/2023,18:28,13,1,0
22,11,15/09/2023,21:00,13,1,3
16,10,15/09/2023,21:00,13,3,0
18,12,15/09/2023,21:00,13,0,3
20,15,15/09/2023,21:00,13,1,2
8,17,15/09/2023,21:00,13,2,1
7,5,15/09/2023,21:00,13,2,0
19,9,15/09/2023,21:00,13,1,1
21,1,15/09/2023,21:00,13,0,1
14,2,15/09/2023,21:00,13,1,1
3,13,15/09/2023,21:00,13,2,3
15,1,15/09/2023,23:32,13,1,0
5,2,15/09/2023,23:32,13,1,0
19,20,15/09/2023,23:32,13,3,1
11,16,15/09/2023,23:32,13,3,0
3,14,15/09/2023,23:32,13,2,0
17,7,15/09/2023,23:32,13,0,1
12,18,15/09/2023,23:32,13,3,0
10,13,15/09/2023,23:32,13,3,0
22,21,15/09/2023,23:32,13,0,0
9,8,15/09/2023,23:32,13,2,4
17,7,15/09/2023,00:48,14,0,4
1,13,15/09/2023,00:48,14,4,1
16,19,15/09/2023,00:48,14,1,2
20,10,15/09/2023,00:48,14,0,3
8,9,15/09/2023,00:48,14,3,0
3,14,15/09/2023,00:48,14,2,2
11,2,15/09/2023,00:48,14,3,1
21,15,15/09/2023,00:48,14,1,2
5,22,15/09/2023,00:48,14,0,2
12,18,15/09/2023,00:48,14,4,1
16,14,15/09/2023,03:20,14,0,0
3,22,15/09/2023,03:20,14,4,0
15,13,15/09/2023,03:20,14,1,0
8,2,15/09/2023,03:20,14,2,2
1,5,15/09/2023,03:20,14,0,0
11,21,15/09/2023,03:20,14,1,1
9,7,15/09/2023,03:20,14,1,2
19,20,15/09/2023,03:20,14,2,2
10,12,15/09/2023,03:20,14,1,2
17,18,15/09/2023,03:20,14,0,2
14,10,15/09/2023,05:52,14,1,2
3,9,15/09/2023,05:52,14,2,1
2,20,15/09/2023,05:52,14,1,1
11,16,15/09/2023,05:52,14,1,2
5,21,15/09/2023,05:52,14,1,0
8,22,15/09/2023,05:52,14,1,0
12,13,15/09/2023,05:52,14,2,0
18,7,15/09/2023,05:52,14,2,3
15,19,15/09/2023,05:52,14,0,1
17,1,15/09/2023,05:52,14,0,1
10,21,15/09/2023,08:24,14,2,2
12,2,15/09/2023,08:24,14,4,1
15,11,15/09/2023,08:24,14,0,1
8,5,15/09/2023,08:24,14,1,1
13,18,15/09/2023,08:24,14,2,1
9,7,15/09/2023,08:24,14,1,2
1,22,15/09/2023,08:24,14,0,1
14,3,15/09/2023,08:24,14,4,1
17,16,15/09/2023,08:24,14,3,0
20,19,15/09/2023,08:24,14,0,4
7,17,15/09/2023,10:56,14,0,2
